GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR, puT,prT, PobT
0			fraction
 17835,16057, 0.0000000, 0.0198282, 0.0115399,     0,    90,   3260,   4539,   7799
 17835,16097, 0.0000000, 0.0051870, 0.0032625,     0,   104,  11827,  20050,  31877
 17836,16013, 0.0000000, 0.0291419, 0.0175858,     0,   162,   3653,   5559,   9212
 17836,16057, 0.0000000, 0.0645517, 0.0375689,     0,   293,   3260,   4539,   7799
 17836,16097, 0.0000000, 0.0005486, 0.0003451,     0,    11,  11827,  20050,  31877
 17837,16013, 0.0000000, 0.0433531, 0.0261615,     0,   241,   3653,   5559,   9212
 17838,16013, 0.0000000, 0.1822270, 0.1099653,     0,  1013,   3653,   5559,   9212
 17839,16013, 0.0000000, 0.0572045, 0.0345202,     0,   318,   3653,   5559,   9212
 17840,16092, 0.0000000, 0.0006327, 0.0004904,     0,     7,   3210,  11064,  14274
 17841,16092, 0.0532710, 0.0272053, 0.0330671,   171,   301,   3210,  11064,  14274
 17842,16092, 0.0000000, 0.0768257, 0.0595488,     0,   850,   3210,  11064,  14274
 17843,15123, 0.0000000, 0.0050408, 0.0036716,     0,   102,   7546,  20235,  27781
 17843,16092, 0.0000000, 0.0762834, 0.0591285,     0,   844,   3210,  11064,  14274
 17844,15123, 0.0000000, 0.0317272, 0.0231093,     0,   642,   7546,  20235,  27781
 17844,16092, 0.0000000, 0.0016269, 0.0012610,     0,    18,   3210,  11064,  14274
 17845,15123, 0.0000000, 0.0839634, 0.0611569,     0,  1699,   7546,  20235,  27781
 17846,15123, 0.2716245, 0.2183346, 0.4306540,  7546,  4418,   7546,  20235,  27781
 17847,15082, 0.0000000, 0.0655436, 0.0395768,     0,  2813,  28159,  42918,  71077
 17847,15123, 0.0000000, 0.1377317, 0.1003204,     0,  2787,   7546,  20235,  27781
 17848,15077, 0.0000000, 0.0219048, 0.0183355,     0,   115,   1022,   5250,   6272
 17848,15082, 0.3829326, 0.1817419, 0.2614489, 10783,  7800,  28159,  42918,  71077
 17849,15077, 0.0000000, 0.4859048, 0.4067283,     0,  2551,   1022,   5250,   6272
 17849,15082, 0.0000000, 0.0428492, 0.0258733,     0,  1839,  28159,  42918,  71077
 17850,15077, 0.0000000, 0.0323810, 0.0271046,     0,   170,   1022,   5250,   6272
 17850,15082, 0.0000000, 0.0009553, 0.0005768,     0,    41,  28159,  42918,  71077
 17850,15097, 0.9282477, 0.3546330, 0.4419782,  2458,  5228,   2648,  14742,  17390
 17851,15004, 0.0000000, 0.0141844, 0.0111739,     0,   166,   3153,  11703,  14856
 17851,15021, 0.0000000, 0.0414043, 0.0334494,     0,  1210,   6950,  29224,  36174
 17851,15097, 0.0717523, 0.5031204, 0.4374353,   190,  7417,   2648,  14742,  17390
 17852,15021, 0.6630216, 0.5442445, 0.5670648,  4608, 15905,   6950,  29224,  36174
 17853,15021, 0.3369784, 0.1019710, 0.1471222,  2342,  2980,   6950,  29224,  36174
 17853,15040, 0.0000000, 0.0872272, 0.0413524,     0,  1387,  17640,  15901,  33541
 17853,15113, 0.2071631, 0.2497038, 0.2376857,  3511, 10748,  16948,  43043,  59991
 17854,15088, 0.3723187, 0.2177179, 0.2919755, 16264, 10290,  43683,  47263,  90946
 17854,15113, 0.7183738, 0.3296239, 0.4394493, 12175, 14188,  16948,  43043,  59991
 17854,15119, 0.0000000, 0.1079698, 0.0812099,     0,  1329,   4056,  12309,  16365
 17855,15052, 0.0000000, 0.0547813, 0.0375820,     0,   963,   8045,  17579,  25624
 17855,15088, 0.4409496, 0.6002581, 0.5237393, 19262, 28370,  43683,  47263,  90946
 17856,15052, 0.3139635, 0.4113431, 0.5961598,  8045,  7231,   8045,  17579,  25624
 17856,15063, 0.0010363, 0.2000222, 0.1698267,     5,  5396,   4825,  26977,  31803
 17857,15063, 0.0918135, 0.0160136, 0.0275131,   443,   432,   4825,  26977,  31803
 17858,15063, 0.0000000, 0.0434073, 0.0368204,     0,  1171,   4825,  26977,  31803
 17858,17007, 0.0942578, 0.1380312, 0.0959504, 33089,  1949, 351048,  14120, 365168
 17858,17018, 0.0000000, 0.0143534, 0.0009248,     0,   100, 101159,   6967, 108126
 17859,17007, 0.7705129, 0.6770538, 0.7668990,270487,  9560, 351048,  14120, 365168
 17859,17020, 0.0000000, 0.1557174, 0.0739629,     0,  3079,  21856,  19773,  41629
 17860,17011, 0.2281702, 0.1680087, 0.2259321, 43267,  1231, 189626,   7327, 196953
 17860,17020, 0.2239202, 0.2413392, 0.2321939,  4894,  4772,  21856,  19773,  41629
 17860,17029, 0.0639976, 0.0177855, 0.0561093,  5192,   297,  81128,  16699,  97827
 17861,17020, 0.0000000, 0.2447782, 0.1162651,     0,  4840,  21856,  19773,  41629
 17861,17026, 0.0008762, 0.2189619, 0.1136432,     7,  1873,   7989,   8554,  16543
 17861,17029, 0.2681811, 0.4208635, 0.2942439, 21757,  7028,  81128,  16699,  97827
 17862,17002, 0.2548560, 0.2586793, 0.2565229,  2716,  2131,  10657,   8238,  18895
 17862,17026, 0.9991238, 0.3122516, 0.6439582,  7982,  2671,   7989,   8554,  16543
 17862,17027, 0.0000000, 0.0017425, 0.0007415,     0,     8,   6198,   4591,  10789
 17862,17029, 0.1332092, 0.2316905, 0.1500199, 10807,  3869,  81128,  16699,  97827
 17863,15068, 0.0000000, 0.0017083, 0.0004778,     0,    13,  19597,   7610,  27207
 17863,15094, 0.0000000, 0.0473951, 0.0071479,     0,   131,  15563,   2764,  18327
 17863,17002, 0.7451440, 0.6439670, 0.7010320,  7941,  5305,  10657,   8238,  18895
 17863,17030, 0.1325915, 0.2166576, 0.1588797,  4266,  3171,  32174,  14636,  46809
 17864,15034, 0.6277983, 0.5209866, 0.6014516,  4431,  1204,   7058,   2311,   9369
 17864,17016, 0.4831706, 0.6528885, 0.5652509,  4206,  5323,   8705,   8153,  16858
 17864,17022, 0.0035378, 0.6651767, 0.0886195,    59,  1637,  16677,   2461,  19138
 17864,17030, 0.0405296, 0.1376742, 0.0709052,  1304,  2015,  32174,  14636,  46809
 17865,15034, 0.0519977, 0.0090870, 0.0414132,   367,    21,   7058,   2311,   9369
 17865,17022, 0.9099358, 0.1861032, 0.8168565, 15175,   458,  16677,   2461,  19138
 17865,21188, 0.0279813, 0.1614757, 0.0961945,   233,  1405,   8327,   8701,  17028
 17866,21188, 0.5835235, 0.4639696, 0.5224336,  4859,  4037,   8327,   8701,  17028
 17867,21019, 0.0968795, 0.1220319, 0.1022650,  9674,  3320,  99856,  27206, 127062
 17867,21188, 0.0768584, 0.0299966, 0.0529128,   640,   261,   8327,   8701,  17028
 17868,21019, 0.8690815, 0.4179960, 0.7724969, 86783, 11372,  99856,  27206, 127062
 17868,21175, 0.0000000, 0.1387446, 0.0653615,     0,   641,   5187,   4620,   9807
 17869,21019, 0.0000000, 0.3104095, 0.0664636,     0,  8445,  99856,  27206, 127062
 17869,21106, 0.0124484, 0.2502313, 0.0823873,   226,  1893,  18155,   7565,  25720
 17869,21148, 0.0000000, 0.0216577, 0.0165423,     0,   133,   1899,   6141,   8040
 17870,21106, 0.1899201, 0.0793126, 0.1573873,  3448,   600,  18155,   7565,  25720
 17870,21114, 0.0143484, 0.0877875, 0.0157421, 21636,  2802,1507903,  31918,1552398
 17871,21114, 0.0051588, 0.2309042, 0.0097585,  7779,  7370,1507903,  31918,1552398
 17872,21040, 0.0000000, 0.2583286, 0.1918641,     0,  1830,   2454,   7084,   9538
 17872,21114, 0.0000000, 0.0281973, 0.0005797,     0,   900,1507903,  31918,1552398
 17872,21193, 0.0000000, 0.3144157, 0.2547261,     0,  1590,   1185,   5057,   6242
 17873,21040, 0.0000000, 0.4671090, 0.3469281,     0,  3309,   2454,   7084,   9538
 17873,21153, 0.3915144, 0.3181014, 0.3525929,  3728,  3418,   9522,  10745,  20267
 17873,21193, 0.0000000, 0.0314416, 0.0254726,     0,   159,   1185,   5057,   6242
 17874,21097, 0.6516246, 0.3483754, 1.0000000,  1444,   772,   1444,    772,   2216
 17874,21151, 0.0000000, 0.1632653, 0.0009980,     0,     8,   7967,     49,   8016
 17874,21153, 0.2527830, 0.4523965, 0.3586125,  2407,  4861,   9522,  10745,  20267
 17874,21164, 0.0886283, 0.0025587, 0.0616132,  4543,    60,  51259,  23449,  74708
 17874,21182, 0.5107287, 0.0634921, 0.4990689,  2404,     8,   4707,    126,   4833
 17875,21038, 0.8197267, 0.2942675, 0.8727753,  7139,   462,   7139,   1570,   8709
 17875,21118, 0.0935844, 0.0277304, 0.0875435,  2172,    65,  23209,   2344,  25553
 17875,21151, 0.9938872, 0.8367347, 0.9990020,  7967,    41,   7967,     49,   8016
 17875,21164, 0.1409314, 0.0048616, 0.0982224,  7224,   114,  51259,  23449,  74708
 17875,21182, 0.1240705, 0.2142857, 0.1264225,   584,    27,   4707,    126,   4833
 17875,21189, 0.3575153, 0.3090158, 0.3467844,  5485,  1347,  15342,   4359,  19701
 17876,21038, 0.0000000, 0.0547771, 0.0098748,     0,    86,   7139,   1570,   8709
 17876,21144, 0.8971273, 0.9935391, 0.9993354, 12148,  1384,  12148,   1393,  13541
 17876,21154, 0.7654688, 0.2590006, 0.6540219, 42730,  4079,  55822,  15749,  71571
 17877,21110, 0.0201608, 0.0731014, 0.0331802,   652,   771,  32340,  10547,  42887
 17877,21115, 0.4994653, 0.2421159, 0.4507942, 19149,  2165,  38339,   8942,  47281
 17877,21154, 0.0010748, 0.0201283, 0.0052675,    60,   317,  55822,  15749,  71571
 17878,21110, 0.3411874, 0.4940741, 0.3787861, 11034,  5211,  32340,  10547,  42887
 17878,21115, 0.0382900, 0.4254082, 0.1115036,  1468,  3804,  38339,   8942,  47281
 17879,21045, 0.0000000, 0.1647364, 0.0651520,     0,  2859,  26527,  17355,  43882
 17879,21110, 0.0125541, 0.0096710, 0.0118451,   406,   102,  32340,  10547,  42887
 17880,21045, 0.0000000, 0.1437050, 0.0568342,     0,  2494,  26527,  17355,  43882
 17880,21063, 0.9762543, 0.5099126, 0.7749003,  7647,  3035,   7833,   5952,  13785
 17880,21110, 0.0000000, 0.0474068, 0.0116585,     0,   500,  32340,  10547,  42887
 17881,21023, 0.3770219, 0.1155021, 0.4489772,  3170,   605,   3170,   5238,   8408
 17881,21063, 0.0237457, 0.2993952, 0.1427639,   186,  1782,   7833,   5952,  13785
 17881,30099, 0.0000000, 0.0413370, 0.0123683,     0,   209,  11842,   5056,  16898
 17882,21023, 0.0000000, 0.4503627, 0.2805661,     0,  2359,   3170,   5238,   8408
 17882,30099, 0.0000000, 0.7848101, 0.2348207,     0,  3968,  11842,   5056,  16898
 17882,30101, 0.0000000, 0.1197794, 0.0582187,     0,  1976,  17444,  16497,  33941
 17882,30115, 0.0000000, 0.1778092, 0.0434732,     0,  1508,  26207,   8481,  34688
 17883,30081, 0.9923785, 0.2245390, 0.9940898, 16276,  4749,  16401,   4749,  21150
 17883,30101, 0.3709012, 0.1731224, 0.2747709,  6470,  2856,  17444,  16497,  33941
 17883,30118, 0.0836857, 0.9470199, 0.0847638, 10113,   143, 120845,    151, 120995
 17883,30138, 0.3748984, 0.6956522, 0.3750800, 15225,    16,  40611,     23,  40634
 17884,30022, 0.6496515, 0.1634080, 0.4971839,  8947,  1028,  13772,   6291,  20063
 17884,30085, 0.5993940, 0.4618001, 0.5604191, 28090,  8553,  46864,  18521,  65385
 17884,30101, 0.6264618, 0.1417227, 0.3908547, 10928,  2338,  17444,  16497,  33941
 17884,30118, 0.8361207, 0.0529801, 0.8351502,101041,     8, 120845,    151, 120995
 17885,30014, 0.0000000, 0.0587608, 0.0273730,     0,  1157,  22578,  19690,  42268
 17885,30044, 0.4258441, 0.2534199, 0.3992297, 70777,  7688, 166204,  30337, 196541
 17885,30068, 0.6982999, 0.2362766, 0.5691504, 30066,  3947,  43056,  16705,  59761
 17885,30085, 0.2622696, 0.0357972, 0.1981188, 12291,   663,  46864,  18521,  65385
 17886,30014, 0.8280627, 0.4031488, 0.6301221, 18696,  7938,  22578,  19690,  42268
 17886,30044, 0.5535667, 0.0867587, 0.4815128, 92005,  2632, 166204,  30337, 196541
 17887,30014, 0.0138631, 0.2343321, 0.1165657,   313,  4614,  22578,  19690,  42268
 17887,30021, 0.8554161, 0.1440108, 0.6714522, 14578,   856,  17042,   5944,  22986
 17887,30196, 0.9155055, 0.3744100, 0.5478754,  5125,  4442,   5598,  11864,  17462
 17888,30021, 0.0000000, 0.2235868, 0.0578178,     0,  1329,  17042,   5944,  22986
 17888,30053, 0.0000000, 0.1945457, 0.0934323,     0,  2454,  13651,  12614,  26265
 17888,30125, 0.0000000, 0.1112875, 0.0601063,     0,  1753,  13413,  15752,  29165
 17888,30196, 0.0000000, 0.0074174, 0.0050395,     0,    88,   5598,  11864,  17462
 17889,30031, 0.0000000, 0.1281415, 0.1203335,     0,  1963,    994,  15319,  16313
 17889,30125, 0.0000000, 0.0478035, 0.0258186,     0,   753,  13413,  15752,  29165
 17890,30031, 0.0000000, 0.0519616, 0.0487954,     0,   796,    994,  15319,  16313
 17890,30125, 0.0000000, 0.0094591, 0.0051089,     0,   149,  13413,  15752,  29165
 17891,30031, 0.0000000, 0.0250669, 0.0235395,     0,   384,    994,  15319,  16313
 17891,30049, 0.0000000, 0.1511082, 0.1421613,     0,  2802,   1167,  18543,  19710
 17892,30049, 0.0592085, 0.2117241, 0.2583967,  1167,  3926,   1167,  18543,  19710
 17893,30049, 0.0000000, 0.0669795, 0.0630137,     0,  1242,   1167,  18543,  19710
 17894,30049, 0.0000000, 0.0111093, 0.0104515,     0,   206,   1167,  18543,  19710
 17894,30105, 0.0000000, 0.0021873, 0.0006596,     0,    39,  41296,  17830,  59126
 17894,30181, 0.0000000, 0.0112292, 0.0075600,     0,   280,  12102,  24935,  37037
 17895,30105, 0.0000000, 0.0016826, 0.0005074,     0,    30,  41296,  17830,  59126
 17895,30181, 0.0000000, 0.0243433, 0.0163890,     0,   607,  12102,  24935,  37037
 17896,30181, 0.1941828, 0.0931622, 0.1261711,  2350,  2323,  12102,  24935,  37037
 17897,30011, 0.0000000, 0.0620838, 0.0272736,     0,  1417,  29131,  22824,  51955
 17897,30181, 0.0000000, 0.0000401, 0.0000270,     0,     1,  12102,  24935,  37037
 17898,30011, 0.0000000, 0.1060287, 0.0465788,     0,  2420,  29131,  22824,  51955
 17899,30011, 0.0000000, 0.0102524, 0.0045039,     0,   234,  29131,  22824,  51955
 17937,27003, 0.0000000, 0.0127034, 0.0075996,     0,   776,  41025,  61086, 102110
 17938,04003, 0.0000000, 0.0195133, 0.0023429,     0,   518, 194549,  26546, 221094
 17938,27003, 0.0000000, 0.0091019, 0.0054451,     0,   556,  41025,  61086, 102110
 17939,04003, 0.0000000, 0.0038047, 0.0004568,     0,   101, 194549,  26546, 221094
 17940,04003, 0.0249346, 0.0611015, 0.0292771,  4851,  1622, 194549,  26546, 221094
 17941,04003, 0.0218660, 0.0013938, 0.0194080,  4254,    37, 194549,  26546, 221094
 17943,04003, 0.0021691, 0.0003767, 0.0019539,   422,    10, 194549,  26546, 221094
 17944,04003, 0.0000000, 0.0213591, 0.0025645,     0,   567, 194549,  26546, 221094
 17945,04003, 0.2796313, 0.0010548, 0.2461849, 54402,    28, 194549,  26546, 221094
 17952,04003, 0.0000000, 0.0010924, 0.0001312,     0,    29, 194549,  26546, 221094
 17953,04003, 0.0000000, 0.0003390, 0.0000407,     0,     9, 194549,  26546, 221094
 17954,04003, 0.0000000, 0.0598584, 0.0071870,     0,  1589, 194549,  26546, 221094
 17955,04003, 0.0000000, 0.0265577, 0.0031887,     0,   705, 194549,  26546, 221094
 17955,04009, 0.0000000, 0.0002331, 0.0000923,     0,     5,  32736,  21448,  54184
 17956,04009, 0.0000000, 0.0062943, 0.0024915,     0,   135,  32736,  21448,  54184
 17958,04009, 0.0995540, 0.0016785, 0.0608113,  3259,    36,  32736,  21448,  54184
 17959,04009, 0.0000000, 0.0126352, 0.0050015,     0,   271,  32736,  21448,  54184
 17960,04009, 0.0000000, 0.0086721, 0.0034327,     0,   186,  32736,  21448,  54184
 17960,04011, 0.0000000, 0.0006692, 0.0005098,     0,    21,   9812,  31382,  41194
 17961,04009, 0.0000000, 0.0225662, 0.0089325,     0,   484,  32736,  21448,  54184
 17961,04011, 0.0000000, 0.0085081, 0.0064815,     0,   267,   9812,  31382,  41194
 17962,04011, 0.0000000, 0.0003824, 0.0002913,     0,    12,   9812,  31382,  41194
 17964,04009, 0.0000000, 0.0392111, 0.0155212,     0,   841,  32736,  21448,  54184
 17973,04010, 0.0000000, 0.0366408, 0.0312105,     0,   839,   3984,  22898,  26882
 17975,04010, 0.0000000, 0.0182549, 0.0155494,     0,   418,   3984,  22898,  26882
 17977,04010, 0.0000000, 0.0220543, 0.0187858,     0,   505,   3984,  22898,  26882
 17977,23004, 0.0000000, 0.0226373, 0.0057738,     0,  1412, 182180,  62375, 244553
 17978,23004, 0.0000000, 0.0031904, 0.0008137,     0,   199, 182180,  62375, 244553
 17980,23004, 0.0000000, 0.0000802, 0.0000204,     0,     5, 182180,  62375, 244553
 17981,23004, 0.0000000, 0.0000160, 0.0000041,     0,     1, 182180,  62375, 244553
 17982,23004, 0.0000000, 0.0000962, 0.0000245,     0,     6, 182180,  62375, 244553
 17983,23004, 0.0000000, 0.0216112, 0.0055121,     0,  1348, 182180,  62375, 244553
 17984,23004, 0.0000000, 0.0140281, 0.0035780,     0,   875, 182180,  62375, 244553
 17992,23004, 0.0000000, 0.0065411, 0.0016683,     0,   408, 182180,  62375, 244553
 18152,06007, 0.1179557, 0.0022243, 0.1028063, 16548,    47, 140290,  21130, 161420
 18153,06007, 0.1781168, 0.1004733, 0.1679532, 24988,  2123, 140290,  21130, 161420
 18154,06007, 0.0000000, 0.0327970, 0.0042931,     0,   693, 140290,  21130, 161420
 18155,06001, 0.0000000, 0.0007866, 0.0001045,     0,     3,  24881,   3814,  28695
 18155,06007, 0.0000000, 0.1427828, 0.0186904,     0,  3017, 140290,  21130, 161420
 18156,06001, 0.0000000, 0.2758259, 0.0366614,     0,  1052,  24881,   3814,  28695
 18157,06001, 0.1107673, 0.1434190, 0.1151072,  2756,   547,  24881,   3814,  28695
 18157,06009, 0.0000000, 0.1831325, 0.0161808,     0,  1824, 102767,   9960, 112726
 18158,06009, 0.0000000, 0.0923695, 0.0081614,     0,   920, 102767,   9960, 112726
 18159,06002, 0.0000000, 0.0003151, 0.0000204,     0,     3, 137383,   9521, 146904
 18159,06006, 0.5126415, 0.2891986, 0.6535849,  2717,   747,   2717,   2583,   5300
 18159,06009, 0.0000000, 0.0066265, 0.0005855,     0,    66, 102767,   9960, 112726
 18160,06006, 0.0000000, 0.2028649, 0.0988679,     0,   524,   2717,   2583,   5300
 18161,06002, 0.0000000, 0.0513602, 0.0033287,     0,   489, 137383,   9521, 146904
 18162,14065, 0.0000000, 0.0195039, 0.0084991,     0,   103,   6838,   5281,  12119
 18163,14065, 0.0000000, 0.1138042, 0.0495915,     0,   601,   6838,   5281,  12119
 18164,14065, 0.0000000, 0.0424162, 0.0184834,     0,   224,   6838,   5281,  12119
 18164,14087, 0.0000000, 0.0022543, 0.0005936,     0,    10,  12411,   4436,  16847
 18165,14065, 0.0000000, 0.0022723, 0.0009902,     0,    12,   6838,   5281,  12119
 18165,14087, 0.0000000, 0.0184851, 0.0048673,     0,    82,  12411,   4436,  16847
 18165,16015, 0.0000000, 0.0033670, 0.0013057,     0,    23,  10784,   6831,  17615
 18166,14087, 0.0000000, 0.0315600, 0.0083101,     0,   140,  12411,   4436,  16847
 18167,16015, 0.0000000, 0.0040990, 0.0015896,     0,    28,  10784,   6831,  17615
 18168,16089, 0.0000000, 0.0764873, 0.0258407,     0,   594,  15221,   7766,  22987
 18169,16089, 0.0000000, 0.2433685, 0.0822204,     0,  1890,  15221,   7766,  22987
 18170,16089, 0.0000000, 0.1643060, 0.0555096,     0,  1276,  15221,   7766,  22987
 18171,16002, 0.0383395, 0.0413048, 0.0392870,   423,   214,  11033,   5181,  16214
 18171,16089, 0.0000000, 0.0347669, 0.0117458,     0,   270,  15221,   7766,  22987
 18172,16002, 0.0000000, 0.0970855, 0.0310226,     0,   503,  11033,   5181,  16214
 18172,16012, 0.0000000, 0.0741882, 0.0256428,     0,  1083,  27636,  14598,  42234
 18173,16006, 0.0000000, 0.0105930, 0.0021108,     0,   261,  99011,  24639, 123649
 18173,16012, 0.0000000, 0.1158378, 0.0400388,     0,  1691,  27636,  14598,  42234
 18174,16006, 0.0000000, 0.0931044, 0.0185525,     0,  2294,  99011,  24639, 123649
 18175,16006, 0.1891406, 0.1335687, 0.1780686, 18727,  3291,  99011,  24639, 123649
 18176,16006, 0.0361374, 0.1388043, 0.0565957,  3578,  3420,  99011,  24639, 123649
 18176,16064, 0.0000000, 0.1904261, 0.0929251,     0,  2355,  12976,  12367,  25343
 18177,16055, 0.0000000, 0.2361009, 0.0497743,     0,  2238,  35484,   9479,  44963
 18177,16064, 0.6839550, 0.1815315, 0.4387800,  8875,  2245,  12976,  12367,  25343
 18178,16055, 0.8917258, 0.1707986, 0.7397416, 31642,  1619,  35484,   9479,  44963
 18179,16033, 0.0000000, 0.1533855, 0.0625528,     0,  1332,  12610,   8684,  21294
 18179,16035, 0.0000000, 0.0000993, 0.0000611,     0,     2,  12610,  20147,  32757
 18179,16055, 0.0217563, 0.0017934, 0.0175478,   772,    17,  35484,   9479,  44963
 18180,16033, 0.0000000, 0.0269461, 0.0109890,     0,   234,  12610,   8684,  21294
 18180,16035, 0.0000000, 0.0194074, 0.0119364,     0,   391,  12610,  20147,  32757
 18181,16035, 0.0000000, 0.0540527, 0.0332448,     0,  1089,  12610,  20147,  32757
 18181,16059, 0.0000000, 0.0053507, 0.0044903,     0,    37,   1325,   6915,   8240
 18182,16009, 0.0000000, 0.0602641, 0.0315657,     0,  1100,  16595,  18253,  34848
 18182,16035, 0.0000000, 0.0164789, 0.0101352,     0,   332,  12610,  20147,  32757
 18182,16059, 0.0000000, 0.0349964, 0.0293689,     0,   242,   1325,   6915,   8240
 18183,16009, 0.0000000, 0.1038186, 0.0543790,     0,  1895,  16595,  18253,  34848
 18184,16009, 0.0000000, 0.0176409, 0.0092401,     0,   322,  16595,  18253,  34848
 18184,16097, 0.0000000, 0.1372070, 0.0863005,     0,  2751,  11827,  20050,  31877
 18185,16097, 0.2066458, 0.0793516, 0.1265803,  2444,  1591,  11827,  20050,  31877
 18186,16097, 0.1802655, 0.0301746, 0.0858613,  2132,   605,  11827,  20050,  31877
 18187,16097, 0.0000000, 0.0500748, 0.0314961,     0,  1004,  11827,  20050,  31877
 18188,16057, 0.0000000, 0.3269443, 0.1902808,     0,  1484,   3260,   4539,   7799
 18189,16013, 0.0000000, 0.0007196, 0.0004342,     0,     4,   3653,   5559,   9212
 18189,16057, 0.4180023, 0.0299625, 0.4354405,  3260,   136,   3260,   4539,   7799
 18190,16013, 0.3965480, 0.0669185, 0.4369301,  3653,   372,   3653,   5559,   9212
 18190,16057, 0.0000000, 0.0167438, 0.0097448,     0,    76,   3260,   4539,   7799
 18191,16013, 0.0000000, 0.1178269, 0.0711029,     0,   655,   3653,   5559,   9212
 18192,16013, 0.0000000, 0.0818493, 0.0493921,     0,   455,   3653,   5559,   9212
 18192,16092, 0.0000000, 0.0004519, 0.0003503,     0,     5,   3210,  11064,  14274
 18193,16092, 0.0000000, 0.0764642, 0.0592686,     0,   846,   3210,  11064,  14274
 18194,16092, 0.0000000, 0.1750723, 0.1357013,     0,  1937,   3210,  11064,  14274
 18195,16092, 0.0000000, 0.0220535, 0.0170940,     0,   244,   3210,  11064,  14274
 18195,16099, 0.0000000, 0.0164359, 0.0136155,     0,   222,   2798,  13507,  16305
 18196,16092, 0.0000000, 0.0153651, 0.0119098,     0,   170,   3210,  11064,  14274
 18197,15123, 0.0000000, 0.0108723, 0.0079191,     0,   220,   7546,  20235,  27781
 18197,16081, 0.0000000, 0.0031649, 0.0029871,     0,    26,    489,   8215,   8704
 18197,16099, 0.0000000, 0.0074036, 0.0061331,     0,   100,   2798,  13507,  16305
 18198,15123, 0.0000000, 0.1348159, 0.0981966,     0,  2728,   7546,  20235,  27781
 18199,15066, 0.0000000, 0.0048046, 0.0030839,     0,    15,   1742,   3122,   4864
 18199,15116, 0.0000000, 0.3222530, 0.0861516,     0,   349,   2968,   1083,   4051
 18199,15123, 0.0000000, 0.2232271, 0.1625931,     0,  4517,   7546,  20235,  27781
 18200,15082, 0.0000000, 0.0408453, 0.0246634,     0,  1753,  28159,  42918,  71077
 18200,15086, 0.0000000, 0.0585094, 0.0540006,     0,  1775,   2533,  30337,  32870
 18200,15116, 0.1650943, 0.5392429, 0.2651197,   490,   584,   2968,   1083,   4051
 18200,15123, 0.0000000, 0.0036570, 0.0026637,     0,    74,   7546,  20235,  27781
 18201,15082, 0.0000000, 0.0019106, 0.0011537,     0,    82,  28159,  42918,  71077
 18201,15086, 0.0000000, 0.1058114, 0.0976574,     0,  3210,   2533,  30337,  32870
 18202,15077, 0.0000000, 0.1664762, 0.1393495,     0,   874,   1022,   5250,   6272
 18202,15086, 0.0770611, 0.0880443, 0.1583207,  2533,  2671,   2533,  30337,  32870
 18203,15077, 0.1629464, 0.2933333, 0.4084821,  1022,  1540,   1022,   5250,   6272
 18203,15086, 0.0000000, 0.2019316, 0.1863706,     0,  6126,   2533,  30337,  32870
 18204,15021, 0.0000000, 0.0298043, 0.0240781,     0,   871,   6950,  29224,  36174
 18204,15086, 0.0000000, 0.1023173, 0.0944326,     0,  3104,   2533,  30337,  32870
 18204,15097, 0.0000000, 0.0403609, 0.0342151,     0,   595,   2648,  14742,  17390
 18205,15021, 0.0000000, 0.1090884, 0.0881296,     0,  3188,   6950,  29224,  36174
 18206,15021, 0.0000000, 0.0088284, 0.0071322,     0,   258,   6950,  29224,  36174
 18206,15113, 0.0535756, 0.0042051, 0.0181527,   908,   181,  16948,  43043,  59991
 18207,15088, 0.0000000, 0.0205658, 0.0106877,     0,   972,  43683,  47263,  90946
 18207,15090, 0.0338459, 0.0552268, 0.0380171,  2124,   840,  62755,  15210,  77965
 18207,15113, 0.0208874, 0.3168227, 0.2332183,   354, 13637,  16948,  43043,  59991
 18208,15049, 0.4611251, 0.3248657, 0.4176791,  4033,  1330,   8746,   4094,  12840
 18208,15088, 0.1867317, 0.1249815, 0.1546412,  8157,  5907,  43683,  47263,  90946
 18208,15090, 0.1200701, 0.1487180, 0.1256589,  7535,  2262,  62755,  15210,  77965
 18209,15049, 0.0000000, 0.3783586, 0.1206386,     0,  1549,   8746,   4094,  12840
 18209,15052, 0.0000000, 0.2034814, 0.1395957,     0,  3577,   8045,  17579,  25624
 18209,15063, 0.4227979, 0.2093635, 0.2417382,  2040,  5648,   4825,  26977,  31803
 18209,15088, 0.0000000, 0.0109599, 0.0056957,     0,   518,  43683,  47263,  90946
 18210,15063, 0.4843523, 0.3482596, 0.3688960,  2337,  9395,   4825,  26977,  31803
 18211,15063, 0.0000000, 0.0080439, 0.0068233,     0,   217,   4825,  26977,  31803
 18211,17007, 0.0314515, 0.0330028, 0.0315115, 11041,   466, 351048,  14120, 365168
 18211,17009, 0.4300895, 0.2265578, 0.3524798,  4614,  1498,  10728,   6612,  17340
 18212,17007, 0.0649313, 0.1519122, 0.0682946, 22794,  2145, 351048,  14120, 365168
 18212,17009, 0.2619314, 0.7161222, 0.4351211,  2810,  4735,  10728,   6612,  17340
 18212,17020, 0.0000000, 0.0020735, 0.0009849,     0,    41,  21856,  19773,  41629
 18213,17020, 0.7598829, 0.1444394, 0.4675587, 16608,  2856,  21856,  19773,  41629
 18214,17020, 0.0161969, 0.2116522, 0.1090346,   354,  4185,  21856,  19773,  41629
